row_id,x,y,accuracy,time,place_id
2578,8.1342,4.0258,209,367248,9053805282
2579,9.2404,4.1749,3,202235,3349985060
2580,5.1768,3.7504,66,12786,3878887056
2581,1.2516,7.5717,165,717566,9885174082
2582,1.5899,0.2151,56,295555,2207140084
2583,0.3051,7.8225,64,751600,9182324983
2584,4.7736,1.6523,13,390003,1370148194
2585,9.8045,7.4923,185,638432,8204882016
2586,7.0456,1.3976,65,448821,4551745833
2587,2.631,4.3746,61,496885,3777811796
2588,2.0492,1.7377,52,716956,5756636372
2589,0.1066,3.7227,60,556070,5155152460
2590,4.4008,5.8922,161,264378,6995324877
2591,4.1589,4.3561,93,105558,5360769747
2592,6.2809,2.1669,272,767341,5578488228
2593,7.4731,3.544,4,298880,4859458434
2594,6.8338,4.6789,13,703135,6545823139
2595,0.7746,6.9946,277,545445,5626258330
2596,6.9008,1.2934,132,353357,3268693967
2597,3.7179,3.4833,75,321923,1940447161
2598,1.2537,4.3985,35,623922,4064740660
2599,0.622,1.3394,70,224863,2108139759
2600,7.4027,2.6755,72,526092,6989219674
2601,5.3968,6.3985,170,286491,7490538077
2602,2.9553,4.7,64,326803,5916923889
2603,0.2424,9.4998,30,571346,3465704268
2604,5.5229,0.4333,79,735346,3860161390
2605,1.4103,8.427,36,658577,3939086162
2606,6.2708,4.145,97,376913,8374082443
2607,1.3905,8.0072,3,282089,3991175312
2608,5.5882,2.989,18,65291,6131755536
2609,1.4644,0.1677,68,124795,4598920569
2610,4.9481,3.9701,21,530368,1207073554
2611,3.9909,6.4143,3,382348,7108830844
2612,2.2946,5.1031,143,691372,8277475827
2613,7.8913,0.9672,30,601898,9526419955
2614,7.0492,2.8822,54,383571,4456405890
2615,8.973,3.3216,12,44338,2840935077
2616,8.7971,7.7261,165,773766,3860893806
2617,3.9121,7.1262,511,481611,3215778218
2618,6.4826,2.4094,8,466827,6778146448
2619,1.7418,9.4137,295,515811,6978713255
2620,7.9261,7.7028,20,294323,7727337807
2621,6.0011,7.3622,48,597908,3950508337
2622,1.7555,2.0893,407,98649,9136362008
2623,0.0156,7.0513,27,760043,5328793629
2624,5.8318,8.2863,39,171092,1845572212
2625,5.831,7.7934,15,294143,7036728512
2626,2.4152,3.4336,58,283076,7523922494
2627,2.1622,3.6381,10,45843,8459815032
2628,7.6923,3.1651,68,132894,8546326406
2629,7.8568,3.7294,80,224508,7248619525
2630,0.5046,9.6808,32,708855,2767943404
2631,8.1726,5.4783,5,156692,3052432010
2632,6.9262,6.507,9,675548,4261318628
2633,1.3164,8.7507,62,400152,1292540554
2634,2.4215,2.7043,87,588640,7715847343
2635,9.2902,5.5036,7,139883,4565811356
2636,1.0256,1.0355,148,761286,5152560199
2637,0.2152,9.3503,405,311242,1279564955
2638,3.6893,1.2097,5,594024,3469606315
2639,6.329,1.8434,56,704345,1251963148
2640,9.1367,7.4577,18,89894,8192296631
2641,0.825,0.1441,58,627816,7121847139
2642,1.9532,8.6707,7,175250,8229900558
2643,3.385,1.3988,33,760484,3331518858
2644,2.5941,9.3292,138,439096,4535796037
2645,4.8682,2.1932,65,628023,9195477410
2646,1.6223,0.7687,91,580636,8183448651
2647,4.9518,1.2888,70,724017,5031956374
2648,3.8077,6.8375,3,268872,5107373039
2649,3.6693,8.1101,21,512141,2424754556
2650,8.324,6.2082,1,191129,3765599797
2651,4.6202,3.4225,44,578720,3435947930
2652,2.9054,2.7023,12,172568,4755921602
2653,5.1036,0.0458,71,653852,2961721194
2654,6.7882,8.9712,65,397775,5932887854
2655,2.6042,2.0525,63,252716,1953428724
2656,3.5752,7.4653,57,29624,6084582729
2657,5.4069,6.4062,191,577233,7321483127
2658,8.7831,7.294,6,267490,2287914691
2659,6.7424,9.272,70,128945,9789100178
2660,5.6256,2.1474,47,165439,6309049747
2661,2.8387,6.5699,51,11511,6176965892
2662,0.5967,3.0125,80,689450,3893186524
2663,1.5599,3.8917,26,221685,4030820032
2664,4.3944,0.118,6,531637,6546989939
2665,2.8036,1.6065,165,197111,9825679978
2666,4.7311,9.1933,11,266970,8756379846
2667,8.0805,4.9106,62,483792,4835025077
2668,8.7803,1.6547,164,341324,1730467719
2669,7.3161,5.1171,45,576416,4294153409
2670,5.7301,7.7919,72,493441,6594773581
2671,8.755,2.8857,60,582155,4058339961
2672,3.9851,3.7921,66,204852,8018708440
2673,0.5263,4.1536,10,729904,4294714536
2674,8.2294,7.3782,13,138708,5501033335
2675,8.4744,2.2499,64,533910,8766814189
2676,0.8178,4.238,25,589156,2376372669
2677,7.3173,9.0995,13,597549,3852846800
2678,9.4248,5.4052,71,433234,4052204309
2679,2.3669,2.7664,67,585319,4467079846
2680,8.8463,7.7373,64,701500,5886104355
2681,1.4928,5.3178,33,104195,4371463896
2682,1.7647,2.422,167,615943,2840368889
2683,7.9826,3.8782,59,414502,8450598968
2684,2.8442,6.8931,114,410493,2851608448
2685,3.962,2.063,28,750317,8274792176
2686,7.9004,1.2699,171,184711,4841534914
2687,9.7512,1.8069,165,516049,2127008990
2688,7.4252,2.6963,82,86513,3624889235
2689,9.3503,7.0148,73,580964,2944295177
2690,1.3934,9.4524,71,746007,7633559360
2691,5.1639,1.8689,515,785804,4662831694
2692,4.6262,7.2031,57,154935,4007762115
2693,3.5524,9.6729,1,753931,3700525062
2694,1.2425,4.2492,62,363336,3610385127
2695,2.0351,2.1926,42,358123,6471527236
2696,4.1452,5.1532,63,650413,9434557170
2697,9.605,5.0965,58,732261,1953126602
2698,9.9053,1.4972,29,721799,3439026332
2699,5.6828,2.558,56,643560,9446525916
2700,4.2779,4.5185,5,382825,8685883443
2701,9.7614,3.3897,69,529780,7025317403
2702,3.7134,1.4186,57,665120,1579944661
2703,7.7542,3.8168,4,154129,9175537197
2704,2.7576,5.8969,662,571646,3428313892
2705,0.3772,1.0047,53,554394,7813189623
2706,7.7597,5.7637,35,659574,7156722823
2707,7.4593,8.8926,10,691416,9151331375
2708,1.2385,2.2839,99,629199,2182603983
2709,4.5045,3.6422,59,20573,8767689923
2710,8.3,4.3766,8,371656,1251663515
2711,6.2276,9.9268,63,123684,9898127501
2712,8.5887,6.9115,61,228162,7242486269
2713,7.6424,3.6212,70,477659,6680332891
2714,0.386,3.5843,100,668787,8194701626
2715,3.726,8.1609,73,561414,6959050708
2716,8.1114,6.7504,63,87856,2345226322
2717,6.6579,0.1795,9,620508,7035036579
2718,1.6903,5.9396,75,484592,7622373858
2719,0.4405,0.3184,158,688312,3421175639
2720,5.0455,8.8435,79,385449,5335622325
2721,1.4545,5.6039,64,300402,5028524060
2722,8.4002,0.2759,268,754765,6006845319
2723,2.7217,7.6795,3,94720,7685730176
2724,7.6934,1.8456,76,297144,2180354732
2725,2.6503,8.7589,36,522685,7048381731
2726,2.3828,8.6183,65,540648,8743235913
2727,1.2867,8.2627,64,593793,9399808737
2728,6.38,3.0293,47,392562,2015363253
2729,0.0415,0.3246,52,513196,3825102690
2730,1.3948,8.1819,80,699536,5575991835
2731,0.1729,1.6206,58,512864,7104023001
2732,9.7005,3.7331,14,258483,7764442154
2733,5.1874,4.7306,734,639762,6158187512
2734,2.761,7.6672,852,254805,7685730176
2735,4.5937,0.5589,8,250119,5993124058
2736,7.4198,7.3445,78,503135,4338810478
2737,5.9064,4.2994,5,561963,8269400049
2738,4.8309,5.9546,60,371285,6906972563
2739,0.8141,0.5975,29,606632,2285617684
2740,6.5494,8.5607,95,489310,3207469646
2741,1.6085,8.2335,63,539287,4333420128
2742,1.7295,6.6932,68,538075,7736023000
2743,9.5027,0.9281,167,763628,9515877990
2744,2.6601,3.5983,16,205017,8747761911
2745,2.2615,2.3811,60,68343,3610237287
2746,0.9184,6.5192,107,568363,7768371665
2747,4.8797,0.655,56,696202,7326246793
2748,4.8255,1.0241,10,695650,8687844587
2749,5.372,6.4145,7,81322,7490538077
2750,3.8546,5.4859,198,583649,9122778423
2751,8.7321,3.2098,113,610890,6564087688
2752,7.224,7.2571,69,274726,8430089688
2753,8.155,8.5568,68,261715,9779416537
2754,9.9216,9.4384,73,164267,5676245137
2755,0.6604,3.8037,65,626162,5646992971
2756,8.3659,1.2794,10,189974,6446727655
2757,9.6872,9.8621,67,105985,3989467327
2758,2.7252,9.4456,6,90187,1820191695
2759,9.3143,0.5697,51,267164,5904339560
2760,9.8164,4.7263,160,738158,4968622861
2761,3.3253,5.2974,71,274637,7612963972
2762,9.1175,1.4036,21,698962,6158921466
2763,1.5306,9.2876,171,236445,6414492991
2764,2.3073,6.1597,70,293929,1436469376
2765,8.5464,0.6141,43,374227,6195549466
2766,1.0814,1.0391,70,506679,8517315303
2767,2.2881,6.2392,30,676445,1052628400
2768,9.4448,4.3667,71,298885,7278587130
2769,7.2747,6.8378,8,402627,7396558456
2770,0.484,7.2719,101,738897,5294186259
2771,2.2301,8.6091,15,193445,5344458973
2772,3.7782,5.0539,80,683438,9500938830
2773,9.4272,5.2164,19,783592,9568246780
2774,9.0176,7.563,62,57374,4269677569
2775,6.1265,7.0376,16,152051,1116981418
2776,9.59,2.6696,27,464120,5700121133
2777,9.7599,4.6365,65,381747,2277761382
2778,3.5586,3.9117,68,166198,4598995938
2779,1.7833,3.5417,64,149895,4398980916
2780,5.8885,3.7284,5,386513,3118396304
2781,9.3309,6.8213,41,766752,7642024154
2782,1.7492,4.8409,269,778392,7645042053
2783,6.6784,5.6672,41,709237,7256252726
2784,6.8968,8.3009,66,556398,2801890778
2785,1.94,0.5193,66,163542,1281261476
2786,6.2312,7.4489,19,548884,4528622538
2787,5.6295,5.7299,72,315883,7217339304
2788,9.8477,4.9565,55,441340,2020715428
2789,7.633,9.8316,77,568355,7310528910
2790,2.6598,8.3966,63,581783,1936683623
2791,4.7719,2.6259,168,616416,7013782472
2792,3.0248,7.8408,66,768665,7199970461
2793,2.2477,6.2442,63,41247,5247088410
2794,6.6805,7.421,38,387611,8353595194
2795,6.2066,7.2367,50,160727,6872348058
2796,2.2316,6.9919,65,761241,7631905965
2797,8.7074,8.3266,76,15796,5388019214
2798,7.4112,2.9373,74,558691,8101167407
2799,2.7326,1.0011,38,680275,6137293102
2800,5.3027,4.9365,18,695755,2174294561
2801,6.4357,1.8285,28,268819,4156077292
2802,0.6777,6.8234,100,79285,8122445601
2803,0.4133,2.187,817,747174,5606525073
2804,3.6736,8.5471,34,777144,7842449752
2805,2.1522,5.6601,86,365885,8366697920
2806,7.6855,9.6477,61,780369,9604540863
2807,3.6435,8.9034,65,538905,9273323381
2808,5.9185,4.5233,78,544701,3010413028
2809,8.3497,7.7627,9,23664,7431969459
2810,9.8846,1.6724,15,56114,5197009480
2811,2.4197,4.3464,7,27104,9014138019
2812,8.8793,4.5564,33,783617,9888809468
2813,1.8079,5.1388,74,172207,8017512673
2814,3.4163,7.6592,67,153848,3841077199
2815,2.8485,0.9339,179,249120,8321863764
2816,4.108,4.9272,85,135321,6296025063
2817,1.146,1.7015,66,116856,1989724475
2818,6.1633,5.8427,43,594717,9082606535
2819,5.7547,4.4158,2,428817,2644061565
2820,5.0834,0.5379,19,179365,8427008854
2821,4.5778,5.8107,5,205237,4188052527
2822,5.4588,2.627,23,359165,6247709044
2823,6.7244,3.5157,78,471869,4440636877
2824,9.2581,2.8113,52,667020,2018708251
2825,5.4935,9.1559,19,340876,2848623007
2826,9.9444,7.2799,3,643839,5012693132
2827,6.0998,9.8046,412,62879,6527084975
2828,8.747,4.8316,165,109688,7995624388
2829,4.2175,7.2783,58,420067,3442289484
2830,1.6529,6.99,37,303887,9505008473
2831,7.0015,2.0205,150,485382,7050707004
2832,5.7983,6.4327,164,174824,6867490373
2833,7.4315,5.0373,156,82024,1200909548
2834,8.2085,9.6126,14,89348,3565257877
2835,8.6004,2.6471,11,394437,3131411422
2836,5.2915,5.236,98,176662,8619579704
2837,2.1869,8.8135,12,216326,6159534412
2838,7.6084,6.9035,72,57184,1306701615
2839,6.473,1.6224,70,636330,2706400293
2840,2.6583,2.926,34,257654,5519816619
2841,4.8136,0.8715,166,93573,9546891469
2842,6.0361,0.456,86,179563,6770769492
2843,6.5425,6.2458,64,655568,5119746885
2844,7.9342,4.7121,481,129970,2673804971
2845,1.0695,0.3384,68,312757,1856122547
2846,7.3384,5.1034,28,753605,7566875002
2847,5.1646,9.4858,39,703476,4013656888
2848,9.9723,2.97,66,467114,3232843575
2849,1.8062,2.451,141,351340,7070825157
2850,3.8528,5.1285,156,393019,7453148966
2851,7.4573,1.5735,17,387160,7082997574
2852,9.3061,2.1031,57,64452,6268338231
2853,6.4078,0.2692,50,162563,4498002649
2854,4.097,8.6442,71,436840,3932857278
2855,1.1482,8.7119,176,579753,3556278738
2856,5.2268,9.1332,3,8712,6092561130
2857,5.4084,2.8785,5,11168,6557489376
2858,9.6607,7.4995,84,591984,7095801805
2859,7.8571,1.2083,74,319042,8606503059
2860,9.0565,2.3028,165,230290,3890840369
2861,6.1279,1.297,558,430640,8310108085
2862,2.9688,0.7347,75,176071,6361630871
2863,9.8134,2.6171,22,182207,7453032386
2864,4.7964,4.8556,69,517771,1133139682
2865,0.2409,7.4149,31,607256,1761358893
2866,0.9716,3.0456,54,771634,6896195546
2867,1.0861,3.212,65,518193,5989630726
2868,6.361,0.4766,54,512729,3899246293
2869,1.524,8.6911,112,268032,7899103746
2870,4.5978,3.4641,661,695302,1352932811
2871,2.7785,0.7236,154,189792,4266858168
2872,2.7513,4.1977,12,703481,4335717754
2873,0.3703,6.6911,815,631630,9847841099
2874,0.1052,4.6829,10,188715,4881636293
2875,0.9966,7.0782,20,345839,7620054866
2876,0.903,8.5552,156,511063,9520101671
2877,0.7901,5.2181,177,226168,2978025054
2878,5.111,3.4019,204,188234,5049302667
2879,0.8887,3.0752,58,702564,5854615986
2880,6.4294,4.3408,5,42550,4410268234
2881,8.8222,7.8958,30,537807,7729330444
2882,3.9943,6.8104,21,213990,4405141692
2883,5.1887,1.4973,71,625242,5803798614
2884,2.0909,5.0158,356,256783,1199801684
2885,2.5846,0.6496,61,335204,4288566827
2886,2.8984,8.9457,78,780335,1555876099
2887,5.6827,1.3131,76,286674,6685245460
2888,0.2092,3.8124,173,750774,2504947908
2889,6.6898,1.8655,62,764520,1440448529
2890,4.6333,1.0623,72,162607,3997485369
2891,0.3427,7.4148,165,541537,4131955276
2892,1.221,0.6357,164,590418,7764787344
2893,2.1199,3.9014,7,180891,9397732223
2894,3.852,4.9076,7,488561,6855341187
2895,4.1632,6.6485,63,394329,2944853618
2896,1.2901,4.7973,50,598208,9705360590
2897,2.4834,8.2277,19,727715,4398812550
2898,0.4186,1.2847,61,394376,2385777362
2899,4.6309,7.6542,71,645454,6636092802
2900,0.5721,5.7655,93,595563,5092875665
2901,8.8636,8.2175,72,703199,4798584636
2902,1.989,9.4565,66,608707,5137573014
2903,2.5183,9.504,5,116559,4664218301
2904,2.1821,4.2871,10,178441,6534854839
2905,8.4361,8.7908,25,597157,3563100329
2906,1.1224,9.8017,157,706081,3033911466
2907,4.8768,3.3022,6,443650,6432873565
2908,0.4976,1.1087,22,734330,5475126739
2909,5.4745,2.6956,2,1418,4170647892
2910,0.4183,3.6602,43,778714,8666365018
2911,9.3333,6.7463,206,640596,5538552279
2912,2.8363,0.3737,52,583248,8862572562
2913,0.5096,6.1799,28,564056,9441692260
2914,6.2018,0.0344,82,292935,6831943113
2915,6.5238,3.1749,15,698056,9287413249
2916,5.7404,4.2731,28,590753,3745109286
2917,7.7904,0.7377,41,160935,5295496500
2918,0.1245,8.807,9,728671,5908635070
2919,5.3371,3.8319,103,549630,2223276500
2920,5.6849,4.9853,67,777477,4161311947
2921,3.6022,6.4742,36,661827,1935205784
2922,2.3049,5.1735,57,532746,1400767731
2923,2.2367,5.1001,156,694913,6039576178
2924,7.1376,0.4596,64,186939,8535607214
2925,5.678,9.5578,156,506636,3123029983
2926,4.0096,0.7123,62,421237,2785719784
2927,5.5018,9.7512,53,394364,6522717712
2928,2.0433,3.8587,57,81807,2993903349
2929,8.8297,5.9114,25,463486,2123935768
2930,2.5748,7.366,22,393915,3015363412
2931,4.9849,6.7085,66,347974,8822810637
2932,1.1292,3.5305,29,559556,3781641350
2933,6.5102,9.0474,960,589642,4547148045
2934,0.1639,0.2205,19,616615,5765520742
2935,2.638,5.4772,71,536175,4538178857
2936,5.8562,7.5789,72,49822,1678680130
2937,4.5859,7.869,55,700892,6340771987
2938,6.9886,4.1362,2,390668,9648681073
2939,6.2405,2.1769,29,656050,4907525125
2940,3.7982,8.3454,111,147293,1746152856
2941,7.9168,0.8381,49,507223,7326486463
2942,3.6923,0.6989,183,475899,9233502768
2943,8.8533,1.0901,24,54583,6579799401
2944,7.7856,3.6666,69,525555,9862412329
2945,7.9048,6.8006,54,645834,2126160178
2946,0.4258,1.5826,1,249094,6802256107
2947,1.8606,4.7919,61,442779,5961403992
2948,7.219,1.041,500,629567,6708583427
2949,6.4585,1.3161,99,670383,8251195038
2950,0.8611,6.7497,70,358987,9961280844
2951,0.3103,6.3145,73,464059,9630348538
2952,3.7315,5.9969,64,366592,9888830346
2953,0.9502,9.8815,54,565727,5510272188
2954,0.5081,8.0673,70,246176,1632902522
2955,6.0536,0.1523,8,556228,4808684855
2956,3.6339,4.9483,90,722989,7837732100
2957,4.3606,3.5051,30,493606,5890704299
2958,2.2539,5.537,75,660683,1320052351
2959,2.7883,3.3653,164,444456,3867048455
2960,8.3074,5.488,65,96153,9824499192
2961,9.0364,4.1217,102,731799,5190651104
2962,9.4708,1.4848,63,574892,9967584283
2963,2.6022,6.1731,677,704592,9176919906
2964,4.5953,1.8583,60,551918,1202517273
2965,1.38,8.0763,76,727715,6766212481
2966,5.4776,2.4032,12,162173,7587791236
2967,6.5233,1.5928,84,217442,8613282822
2968,7.2958,4.307,70,773563,2010895137
2969,4.6556,4.711,24,564691,1332873276
2970,7.0744,8.0581,24,502234,7910451167
2971,5.1178,5.3355,75,489037,1731536901
2972,6.2317,2.8345,30,425401,2105797898
2973,7.3796,9.1043,98,772414,7999182009
2974,8.8613,5.6465,170,540005,3233128184
2975,3.9325,4.2514,160,635610,7337899700
2976,8.0013,7.3085,77,344298,3047789418
2977,3.9163,8.8497,66,644945,5000212897
2978,5.9611,9.18,94,748948,6611530698
2979,7.1672,2.2867,4,191623,8577322284
2980,7.5441,6.808,37,559921,6845839676
2981,6.0965,8.6111,61,600011,8583362459
2982,2.6605,5.5032,65,102775,4538178857
2983,2.0418,6.8743,80,723652,9376982126
2984,7.2308,3.0956,61,588233,8100169726
2985,4.7711,3.3367,71,726941,5881589315
2986,2.7783,1.2962,10,103795,3284527897
2987,5.2758,5.0147,2,605428,3207930234
2988,9.3589,6.9063,179,450993,7722893885
2989,5.1972,6.942,59,548896,5455731154
2990,0.1197,9.4673,10,85520,3921708635
2991,4.9649,4.4487,71,638595,7612152759
2992,1.3351,6.418,15,223630,2837989244
2993,7.1892,3.2495,13,47081,7896926684
2994,4.8535,4.0104,68,704043,3275861256
2995,5.6174,8.9193,25,74997,9742622646
2996,5.5327,1.1527,14,161432,5319862390
2997,2.6456,6.6554,49,342472,2137403541
2998,2.743,1.4887,58,568070,2859614555
2999,4.931,4.2318,83,636529,2226832189
3000,0.0708,0.7346,68,719556,7317620755
3001,0.6817,0.5464,129,683534,8507124067
3002,2.794,6.0753,61,634560,5748023600
3003,8.7428,2.2197,28,520713,9646951617
3004,7.9731,5.0794,51,300601,1366341217
3005,9.3768,4.6886,699,37754,8301832007
3006,6.6369,1.3062,83,43675,1230965158
3007,1.5146,0.0794,77,39996,1307151877
3008,6.0984,2.1505,162,381819,3797079465
3009,2.5678,3.7644,53,494255,5588842233
3010,4.6475,9.9152,68,169160,9841485485
3011,3.0482,0.009,70,562392,8454276817
3012,0.2141,5.6857,53,246529,9452722336
3013,2.7532,7.2433,167,220167,1091451871
3014,1.7355,2.8015,171,464661,8030334561
3015,5.0666,0.6201,513,564186,7484174023
3016,6.0341,3.1841,16,324286,2675872629
3017,0.8461,2.5036,76,577684,8220670506
3018,0.8825,2.1919,72,70113,6394989951
3019,0.9011,9.227,60,651187,6709341724
3020,7.0484,4.3618,74,239988,5641242959
3021,0.593,0.3678,173,741906,9625509596
3022,8.2996,8.3893,66,710063,5580148473
3023,0.9624,5.6321,55,587170,4851252183
3024,4.0054,3.163,46,532691,5927642955
3025,4.7062,5.3072,19,128230,2329314139
3026,9.7069,0.3141,71,532179,9767921893
3027,4.3439,2.3384,500,772022,4746481953
3028,1.7819,7.2913,15,571785,9076517595
3029,1.0601,0.6216,42,770301,3925487173
3030,6.1457,6.495,163,657505,9492876230
3031,3.2235,6.1818,5,51185,4360696698
3032,7.173,9.181,43,623270,1102573325
3033,3.8765,3.0891,65,203728,4278257079
3034,5.0688,4.3898,32,771033,2363453040
3035,8.6387,0.1884,66,540616,8665048913
3036,9.949,6.1667,40,634244,6623624387
3037,4.6836,0.1975,76,368773,1975389431
3038,8.0074,6.6491,5,634379,8712764721
3039,7.6237,0.2223,329,353959,1086660186
3040,0.703,5.0376,52,640813,9193396870
3041,3.3452,1.2534,571,665468,8142602261
3042,0.3217,7.2945,54,465351,9137732132
3043,3.9793,1.5689,62,623297,6200325132
3044,0.2669,7.9307,63,301458,4778130080
3045,0.3783,0.1578,65,211428,6039131087
3046,0.0893,6.1035,68,619803,7587396921
3047,8.4761,8.755,8,389978,7868423737
3048,5.891,5.8725,159,348919,5165944590
3049,7.1128,5.3143,87,179676,9756528108
3050,6.5381,2.3425,68,682746,3650652802
3051,3.0725,5.3002,61,385320,7144634168
3052,0.0386,0.9768,14,398732,3030461919
3053,7.1091,9.9219,29,64499,8301697131
3054,0.2874,4.7054,11,35440,6475724519
3055,3.8947,3.0651,68,143973,6077666064
3056,0.3876,9.4918,849,418047,8430605618
3057,5.1763,1.3438,59,16988,4371034975
3058,8.2079,8.2055,817,175790,4049860263
3059,7.453,9.3119,6,72006,4230655023
3060,2.6474,0.461,78,50900,5910231053
3061,3.4624,6.8704,1,156668,2283219840
3062,0.8619,9.0374,69,347918,2023849651
3063,5.3382,4.8374,1,324635,4638096372
3064,7.8993,4.7726,50,633991,6274251222
3065,1.203,1.8534,65,64171,2065502555
3066,0.7332,8.3446,65,694474,5650575755
3067,2.1164,0.5922,63,475669,1953874773
3068,6.9439,1.7537,63,145445,4726006830
3069,4.4743,0.1316,61,25139,1469301213
3070,4.9568,2.6153,19,627964,8189424737
3071,5.0497,2.1149,8,525477,1654137180
3072,4.96,7.7996,35,431817,8814360117
3073,8.7651,9.2926,12,224673,1698455252
3074,7.3419,0.1353,70,14101,1694144008
3075,8.7582,6.2616,65,356985,8395647222
3076,1.2808,3.4281,65,361777,9457903110
3077,1.0242,5.6459,17,340442,8337253606
3078,4.8938,6.3336,13,413143,5003366590
3079,0.3093,3.1023,17,215914,1248878048
3080,9.5889,7.0554,29,363287,2007577229
3081,3.7949,7.1736,30,549070,4300668494
3082,5.1192,0.733,173,138702,5558957490
3083,5.1212,7.5355,62,758182,8472623120
3084,3.5823,2.9431,62,412972,6886138902
3085,8.6338,4.0191,58,736731,9320273608
3086,7.8219,2.4409,65,729771,4026055439
3087,7.0183,0.6595,62,61600,4878753641
3088,0.4798,4.58,22,323095,5050371892
3089,1.7301,8.429,168,685950,7449554262
3090,0.762,0.4287,606,212893,1467576612
3091,7.1267,2.137,58,505101,2944359304
3092,0.5229,1.489,139,130440,8530971305
3093,9.1037,2.7825,61,704284,1861885225
3094,7.5022,4.8861,64,780938,3488784824
3095,6.3207,6.16,44,353734,2402947815
3096,5.0322,7.2776,72,216536,3641512166
3097,8.5441,0.5013,59,262492,7881544343
3098,6.1125,4.5021,161,740133,9044744389
3099,5.4504,1.5611,62,19807,7767448824
3100,8.2855,4.6673,24,517308,2266203086
3101,4.349,5.0714,12,465088,1557138967
3102,3.8317,8.7348,61,386318,9392709132
3103,7.5554,8.5942,15,113982,4508517967
3104,2.9309,3.519,61,123123,1581420532
3105,2.526,7.9244,1,77212,2709100257
3106,8.0237,0.4971,168,581,1090404196
3107,3.6758,5.9659,55,533841,4735624949
3108,5.1407,9.6469,55,532066,6389087840
3109,5.3457,7.5174,46,617524,5257259999
3110,8.4234,4.0978,67,740028,6863141942
3111,9.4825,7.192,58,646019,8578426363
3112,8.5074,8.9054,10,374117,1106674007
3113,6.3312,0.2618,11,125415,8537920052
3114,6.0559,7.7466,81,94061,4870129041
3115,6.1072,1.0626,10,241131,4218470447
3116,2.1454,8.3151,58,484954,9228382184
3117,5.6432,0.8774,166,289228,3120099998
3118,3.879,0.666,58,479294,3129125266
3119,2.4353,3.2722,81,463796,1206691143
3120,0.1439,3.861,6,151637,5112979153
3121,1.3924,1.2418,58,345148,3531716386
3122,6.9419,7.8131,64,760171,3143415073
3123,5.5897,5.8236,159,718913,7710190458
3124,6.308,1.6842,73,724524,7785676092
3125,7.4116,2.0948,66,684300,6437543801
3126,9.4821,1.8257,345,516109,8539394595
3127,2.1206,0.7212,2,309761,4775158637
3128,2.3836,9.818,7,405285,1504523563
3129,8.1636,4.4796,1,130425,7657467776
3130,5.7103,3.4361,16,350768,1813409927
3131,0.6608,1.8501,63,674145,8431181520
3132,6.1256,8.6965,66,5236,5003930261
3133,6.8701,3.518,3,288323,2516839446
3134,0.7785,8.8836,75,326468,2314825940
3135,9.5871,0.2461,9,343533,7146330838
3136,6.6489,2.9012,172,274119,2101105626
3137,4.1549,3.4138,9,751834,1984917163
3138,1.1105,4.1424,10,369700,8664087337
3139,3.0416,6.9798,8,393042,2958066681
3140,4.82,0.4376,68,510917,5003171657
3141,4.6258,9.42,28,627265,6053355050
3142,9.5434,4.6805,175,677693,5569803859
3143,4.697,4.2862,34,507542,9921067014
3144,5.8279,6.2992,513,446728,4520374327
3145,0.0182,7.2965,52,725863,3849596476
3146,7.9603,2.1563,153,706162,9021060168
3147,1.2137,1.5108,74,506185,8943424885
3148,6.367,9.8511,62,493116,7847601157
3149,5.2957,4.9419,80,106217,8062823470
3150,8.6571,7.8759,7,319540,7308603247
3151,7.5297,8.1545,61,286787,9189604496
3152,3.8168,8.625,8,540296,2618482720
3153,4.8902,9.6926,12,103720,4957855654
3154,2.2383,2.7305,64,347419,1727040747
3155,6.4766,8.0292,57,326302,7999097786
3156,2.2205,1.8713,58,28712,3841916048
3157,6.83,3.4524,74,763517,9251485812
3158,0.699,9.3125,5,205083,3873594830
3159,8.577,7.3814,58,332496,6418966479
3160,4.4247,3.0852,32,753670,8961757241
3161,6.6904,6.8419,168,748205,2171326044
3162,0.0901,0.3543,6,366569,8805929689
3163,1.8584,0.622,80,779601,8312033339
3164,1.0442,1.0195,117,497861,5152560199
3165,3.2782,8.9394,20,63178,9543488661
3166,5.3203,2.4918,27,626151,3642440140
3167,2.2918,2.8639,52,329976,8092434735
3168,0.7758,8.4554,65,392841,8373465503
3169,4.9875,2.5279,82,76647,7728750150
3170,8.2329,0.0522,69,227841,3987779213
3171,8.0878,3.4531,60,657855,9987468145
3172,8.1983,1.7457,71,512692,9963886077
3173,2.8963,8.83,72,699569,1168249986
3174,7.2173,3.7754,62,24741,6401198031
3175,6.8427,7.9609,56,688470,3691230239
3176,0.4663,3.1141,14,35638,9089847326
3177,3.3862,7.6105,4,175492,2585334497
3178,1.4061,3.1458,59,535976,5230240230
3179,1.638,8.9112,65,493035,5260901192
3180,8.8123,3.0154,72,638892,9098103997
3181,9.5973,5.9794,19,757846,7530547094
3182,3.4541,7.2855,11,749507,7751855271
3183,9.9666,3.4772,79,744698,2509729209
3184,0.4258,0.3345,102,489845,3421175639
3185,8.7165,8.4789,59,681182,9024357405
3186,8.8362,7.9187,170,494229,7729330444
3187,6.1792,4.0597,4,493824,2343835219
3188,4.1671,5.2627,72,636460,5831495752
3189,7.3237,9.0379,38,784378,1559687708
3190,2.0388,8.7754,71,57159,2933492846
